image,img_w,img_h,x,y,w,h,subset
f378588203dac7.jpg,3599,3599,1202,949,1052,799,train
8517a6cbce80b0.jpg,3599,3599,1908,914,520,349,train
355279e302568d.jpg,3599,3599,2095,818,976,566,train
31c28dfaeb08f7.jpg,371,371,111,13,107,30,train
abbf3e11659761.jpg,3599,3599,1860,583,1177,684,train
bcbc8ab59be27d.jpg,2240,2240,1073,635,293,100,train
5809596a45cb81.jpg,3599,3599,1345,228,844,390,train
4af431d5913ff9.jpg,819,819,420,13,123,52,train
bd429a30a64d68.jpg,657,657,72,77,544,326,train
79e6f55bf1c134.jpg,2797,2797,916,56,1621,1154,train
ac73ec3a3aa64c.jpg,528,528,472,120,56,54,train
c2ec7f07bf283e.jpg,278,278,11,22,261,230,train
a8aa74e3707cb8.jpg,2048,2048,754,768,160,93,train
c04e4f4ad3124c.jpg,3504,3504,1325,538,1009,716,train
7f7f0161c350af.jpg,3599,3599,452,336,1959,1076,train
f86df9b6b33a46.jpg,902,902,7,62,891,816,train
bcac2427b995c9.jpg,3599,3599,1359,1237,223,136,train
197f397a64869c.jpg,719,719,75,34,621,429,train
86c09858cce998.jpg,1555,1555,762,96,208,80,train
edc4cc782ecb6d.jpg,3072,3072,1317,573,510,369,train
670b71067b393f.jpg,3504,3504,1118,546,1283,749,train
edc7fd65a97fff.jpg,3099,3099,1759,1,417,195,train
8966104c31ee7e.jpg,3504,3504,1258,758,840,710,train
7c683c2e1043a7.jpg,3599,3599,1980,491,354,373,train
a1a4e44cf353d3.jpg,1000,1000,501,301,171,76,train
4227f3dee119ef.jpg,772,772,485,104,187,58,train
966cc413c66611.jpg,3456,3456,1495,818,483,347,train
ddf3d03aaf038a.jpg,3600,3600,1403,616,644,765,train
2b52b6f7e94d32.jpg,3456,3456,1165,511,1188,642,train
3388e886235acb.jpg,3599,3599,1397,510,953,840,train
a4d89bdc48b062.jpg,3504,3504,1557,759,623,488,train
0d22ca3655ec10.jpg,3504,3504,1446,840,607,242,train
75f7d4b5f2ecc2.jpg,1616,1616,297,488,699,441,train
9bb920226ff00a.jpg,3599,3599,1655,946,411,129,train
a69ea711ba1b6f.jpg,2786,2786,1281,534,324,188,train
3aa2cb93f204ec.jpg,3600,3600,2211,137,407,183,train
297d4e1de6196a.jpg,3456,3456,1049,519,1239,847,train
c37d8084f3a1ed.jpg,3168,3168,492,0,557,269,train
06161de664a0d0.jpg,3000,3000,159,31,2829,1464,train
5153dd21f05e32.jpg,979,979,62,107,772,467,train
78aa40252b10a8.jpg,1602,1602,316,40,968,613,train
4fdc448d2762a9.jpg,905,905,26,46,841,554,train
5941fc8dcd0963.jpg,3599,3599,1712,1011,296,104,train
972ea6ef34a317.jpg,3504,3504,1588,780,219,158,train
64500f9c67b741.jpg,3504,3504,1502,950,636,499,train
0fecd32b01e154.jpg,3599,3599,648,644,626,208,train
f8e4c1d2485119.jpg,3599,3599,841,485,829,678,train
615577a98724ed.jpg,3429,3429,594,9,885,424,train
912e71c6a72524.jpg,3456,3456,1315,736,630,441,train
a5d5b26e59e25c.jpg,2123,2123,486,27,730,200,train
3400bee72aa305.jpg,963,963,1,9,324,269,train
2a52a1411b1af6.jpg,2275,2275,725,218,952,735,train
1d7dc293c2f263.jpg,3504,3504,1460,857,626,567,train
e6eae59d566c52.jpg,2993,2993,1782,41,1055,529,train
cf0dd2275643e7.jpg,1724,1724,590,4,184,95,train
fa0ac41ebd6f0e.jpg,1699,1699,706,59,806,641,train
4d9b35ca47ce73.jpg,3456,3456,842,79,1730,2014,train
ed505884841a68.jpg,985,985,298,268,468,227,train
de6a3297c1e639.jpg,628,628,233,13,384,218,train
0bc46c8553ee25.jpg,3600,3600,1809,932,387,174,train
4ecae84ede4aab.jpg,3548,3548,2327,344,901,275,train
143adcab2fba71.jpg,457,457,8,29,446,273,train
3949c269807f09.jpg,634,634,0,4,634,674,train
eabc333c404afc.jpg,3599,3599,1157,33,924,521,train
5c44dab5bb6076.jpg,3599,3599,1726,1274,249,128,train
4ecd0f18ba94dc.jpg,2788,2788,1073,5,526,307,train
60be3e6a194fe7.jpg,3599,3599,345,277,327,168,train
e370d42cb5bb0f.jpg,2229,2229,600,18,367,157,train
ae3f9eb21077e7.jpg,2341,2341,1781,146,538,464,train
4519facf73d704.jpg,1805,1805,931,1259,244,201,train
bd478a9e1588a0.jpg,754,754,4,60,746,654,train
c3a5cabb53840e.jpg,3456,3456,1059,686,1174,544,train
6e3cb40b5a4ca1.jpg,921,921,1,200,310,203,train
b87f926cf10e78.jpg,2060,2060,156,6,1082,652,train
b9e80cd5222389.jpg,598,598,0,20,158,115,train
a4c7d31acf7e87.jpg,3456,3456,1198,762,605,383,train
b9f587b8c41c60.jpg,3504,3504,1402,819,654,500,train
13b31c5d8be042.jpg,609,609,96,10,415,304,train
02b1e9158a77c5.jpg,3600,3600,3069,257,433,198,train
b4e65012a2123e.jpg,1510,1510,309,114,877,743,train
f3d9cc081bc63e.jpg,3504,3504,1285,509,778,588,train
45d9e6b15d09b9.jpg,2052,2052,2,329,376,252,train
610cb437b5234f.jpg,3600,3600,1262,1137,765,325,train
9ba7785a2e33c7.jpg,3504,3504,1640,200,1079,937,train
8c371e3019539c.jpg,2816,2816,1944,864,299,122,train
f404eb4ea63db0.jpg,3599,3599,929,571,878,353,train
2ff081cb0a3c93.jpg,3599,3599,1587,390,1146,1180,train
0c830f220b98c1.jpg,3599,3599,1532,744,307,168,train
d8df76b1126b92.jpg,3599,3599,1028,387,1577,1233,train
b12ccd2f3b97d3.jpg,2824,2824,889,469,797,508,train
9a3320a98d4cf6.jpg,383,383,0,3,383,406,train
3b3efbeca87212.jpg,2683,2683,1272,73,507,248,train
e5381a9ff7a401.jpg,3599,3599,1842,1156,408,292,train
7e652de41ae795.jpg,3600,3600,1944,88,628,290,train
f7240e8a900999.jpg,3456,3456,1458,840,483,336,train
12ee5710adaf0b.jpg,1136,1136,55,107,1046,577,train
b7e128491146c2.jpg,3599,3599,1857,1281,385,148,train
fbfa3ebca7fd8b.jpg,3600,3600,1441,987,533,340,train
e9a61ada66a92e.jpg,3504,3504,1360,661,651,401,train
d7e5a3906fff9e.jpg,3072,3072,756,11,368,178,train
4c815293336cfe.jpg,2603,2603,1393,60,592,202,train
f6d91714751d17.jpg,1119,1119,415,18,140,63,train
40d3a26210f59c.jpg,3504,3504,1441,1024,360,282,train
b39acd8ff7395a.jpg,1311,1311,449,193,404,365,train
078c4c6ccd7b57.jpg,952,952,641,40,285,149,train
c1942823369440.jpg,2240,2240,942,795,147,55,train
0079009e883e38.jpg,1864,1864,638,122,786,466,train
42d311e2ffbc52.jpg,3504,3504,1684,1040,412,304,train
d36d28967ee247.jpg,3599,3599,2277,954,667,452,train
088361d9291627.jpg,3600,3600,1539,1089,347,283,train
c02c5cc323a3d4.jpg,3504,3504,1539,197,966,716,train
733721b8f34955.jpg,3599,3599,2116,987,371,239,train
97582a0f0e1d8b.jpg,1702,1702,399,5,308,146,train
68418d4a86462a.jpg,3504,3504,1310,463,533,377,train
f6b615b67c48eb.jpg,1745,1745,1140,160,423,246,train
caf99e83502f1c.jpg,1163,1163,338,189,137,59,train
389fb4fa33cf3a.jpg,3599,3599,1335,718,309,111,train
50e9481faabbbf.jpg,3000,3000,87,15,2913,1408,train
c8c563b1b857ba.jpg,1479,1479,1404,150,74,97,train
91f8a7a7b19ddb.jpg,3531,3531,1429,792,563,331,train
7c63bdca6a3f3e.jpg,3600,3600,766,345,660,389,train
41a908efb6d0cb.jpg,3599,3599,1311,894,892,624,train
18d60221ee7228.jpg,3599,3599,733,1056,629,397,train
32a321df02099d.jpg,3504,3504,1442,771,899,584,train
a1511f0cb5180c.jpg,3599,3599,1035,369,1782,1456,train
0a49b494a28420.jpg,3599,3599,1128,218,732,620,train
74f0b26da98863.jpg,3600,3600,1378,587,502,150,train
9d6ea80b129be9.jpg,3599,3599,827,44,329,162,train
16607dd1c095a6.jpg,3456,3456,1095,490,907,734,train
b5ac38f34db02b.jpg,1925,1925,103,148,1625,513,train
549ccd738460e5.jpg,2974,2974,1259,6,639,254,train
4ef964c43f196c.jpg,3599,3599,656,1155,410,129,train
991a44b694b130.jpg,3504,3504,1455,364,1033,766,train
718cc552fb9293.jpg,227,227,1,3,224,209,train
4fa761d0d57e84.jpg,3191,3191,468,115,1843,1417,train
8a5074e6db72b9.jpg,562,562,0,5,562,570,train
cb9f826cde3ee9.jpg,2187,2187,365,167,735,602,train
e6e7767daa3fda.jpg,1998,1998,785,86,435,165,train
18aadc7183df6a.jpg,3599,3599,1135,1118,412,320,train
2819332b7b9866.jpg,1632,1632,0,12,1623,1989,train
a6231b761959f2.jpg,2378,2378,1912,202,464,352,train
b23b5972da0665.jpg,1010,1010,257,134,379,329,train
2faae2d934cb85.jpg,1586,1586,609,44,263,78,train
0770b0fd85321e.jpg,1520,1520,0,0,112,51,train
0b7e44e2c38292.jpg,3456,3456,1547,789,320,253,train
cd2a947e3e57ba.jpg,1006,1006,3,167,177,127,train
893db19049d42f.jpg,3599,3599,2132,1069,280,228,train
1e95852848b391.jpg,688,688,672,62,15,51,train
acda63b967040d.jpg,174,174,2,12,158,116,train
bc4a31841b285c.jpg,1771,1771,278,192,1340,806,train
bc4d765e3a7492.jpg,2286,2286,777,404,920,448,train
2cd1b8c589979f.jpg,3504,3504,1313,579,948,670,train
71d2c801f7749c.jpg,1722,1722,583,0,341,198,train
952b0649af604e.jpg,360,360,0,5,360,387,train
23f560479717e7.jpg,2247,2247,134,130,1930,1252,train
a44eda132bf697.jpg,2011,2011,1731,398,268,161,train
7421d5617922f6.jpg,3456,3456,1284,593,864,528,train
e4683187d296eb.jpg,795,795,122,185,463,377,train
2ddcb722a00d3e.jpg,3005,3005,986,7,395,157,train
d97069c1403264.jpg,3600,3600,1809,1093,357,259,train
b936f4e9642feb.jpg,845,845,76,40,465,221,train
a69bc7d14fcf77.jpg,1426,1426,436,153,987,913,train
5e334d096b864e.jpg,3504,3504,1681,151,435,399,train
ddcc7236ba2b35.jpg,3504,3504,1377,740,368,321,train
b5c6c5d1e70e8c.jpg,1905,1905,713,329,417,139,train
af47bd3e09d160.jpg,2868,2868,890,260,413,164,train
7418d1d874df5f.jpg,3599,3599,1074,613,724,260,train
3c7af05f3f8d91.jpg,1557,1557,166,227,1063,617,train
0356cbe8bca180.jpg,1163,1163,18,100,1135,794,train
f316bfc379996f.jpg,3599,3599,1954,842,731,465,train
fdb6718ff1a8eb.jpg,3599,3599,763,102,605,219,train
39a5a6726004d3.jpg,3600,3600,1355,988,302,250,train
8ffa5ccb56a163.jpg,2240,2240,1835,826,405,371,train
0482df736fce5b.jpg,3456,3456,1433,783,371,270,train
89c8a95c0f34bf.jpg,1730,1730,330,38,506,182,train
65f581548fc0be.jpg,2365,2365,36,70,291,144,train
e594467b1e3343.jpg,2000,2000,798,442,193,226,train
c6b5389c769970.jpg,3600,3600,1293,1630,118,93,train
bd1a507aec7084.jpg,1737,1737,1464,202,270,204,train
2bd8b6cb4bec2a.jpg,1075,1075,486,235,585,368,train
26ab5a16392338.jpg,3504,3504,1647,856,553,422,train
4e104b74a291d2.jpg,3600,3600,1710,943,506,303,train
6eed87a26a99e2.jpg,3074,3074,200,70,295,144,train
b82e52b3421422.jpg,2392,2392,0,188,455,246,train
3cca07767dbf1e.jpg,3460,3460,188,13,2855,1277,train
cbdbd19e700f81.jpg,3599,3599,1580,17,438,190,train
79f8fcbf93ab8f.jpg,1490,1490,861,67,325,116,train
50e7c7357a42c8.jpg,2545,2545,815,632,763,211,train
ab08350c2afab6.jpg,3456,3456,1015,324,1154,705,train
2c77da08499ee3.jpg,431,431,0,2,429,548,train
5ff8239d27fbb9.jpg,1490,1490,273,27,136,63,train
e92d415a5f2806.jpg,3456,3456,1228,956,600,414,train
7a0939a1a35fc0.jpg,1151,1151,472,101,282,94,train
0e7140fd952cec.jpg,3504,3504,1351,758,662,441,train
addaf589e5004a.jpg,787,787,59,83,151,75,train
571e25b01795f8.jpg,2240,2240,1011,507,223,111,train
54a4e35f9e8088.jpg,3599,3599,1062,820,628,228,train
06ce1e26ace5bd.jpg,3599,3599,2379,32,580,194,train
ab9129dbb61453.jpg,2221,2221,1659,82,395,208,train
9cedab9974d74c.jpg,3504,3504,2143,977,510,292,train
3cf9de07bcf4ec.jpg,3503,3503,208,169,2966,2168,train
861ad4cd5c54e3.jpg,627,627,35,57,487,263,train
89111edb6f5197.jpg,3599,3599,1353,973,1616,973,train
3d47e082656ca1.jpg,658,658,5,38,576,594,train
fffdcd42312777.jpg,3456,3456,1488,832,668,369,train
3b386cc7a3028f.jpg,3600,3600,1921,1283,514,382,train
eebbd241360f23.jpg,3504,3504,1653,1052,536,370,train
ab96c4b05d5168.jpg,1878,1878,195,29,1342,1135,train
f4a0dbe5882d71.jpg,932,932,833,77,98,99,train
3891e4d654ba39.jpg,928,928,95,166,185,102,train
e7554e35a42a48.jpg,3504,3504,1454,881,515,363,train
733edbac1b878d.jpg,1351,1351,593,123,431,277,train
63d9f671423ed3.jpg,1648,1648,0,112,562,339,train
a52ea1ae7c3c2c.jpg,1985,1985,839,168,1121,762,train
cbb86ecf710204.jpg,3599,3599,1528,166,366,176,train
f63c5600017dd0.jpg,3600,3600,1868,999,227,132,train
5ddf1df417e340.jpg,748,748,14,44,673,537,train
8af3252673ade2.jpg,1323,1323,0,54,1234,1471,train
b26e5aa49e7dfd.jpg,3599,3599,1155,540,756,294,train
6fe2b92430d5b8.jpg,1935,1935,376,7,1168,576,train
83ca95198cf7fb.jpg,3599,3599,1054,850,534,175,train
ca6b8f6bffb0a0.jpg,3504,3504,1392,736,649,498,train
b1e24d19f3d6cd.jpg,1397,1397,63,105,1310,958,train
70c721dd194db2.jpg,3504,3504,1207,4,1161,975,train
ff25c77f55262e.jpg,1157,1157,92,139,939,628,train
edb31216f70718.jpg,3504,3504,1257,258,494,337,train
2d3039266d3ea1.jpg,2062,2062,131,236,803,212,train
a7d725bec3fdc7.jpg,2460,2460,2173,485,285,152,train
d320e2f145f916.jpg,3600,3600,3194,1841,366,246,train
63977c39d2aed8.jpg,3504,3504,1548,640,587,514,train
69c6d6f2a7c7b6.jpg,3600,3600,863,546,1159,740,train
8d28b82a176665.jpg,717,717,208,25,155,49,train
c93a10b39817c5.jpg,1358,1358,488,35,154,74,train
e180b76bd6d69f.jpg,701,701,118,83,513,347,train
d4301d7ea76f93.jpg,960,960,183,87,762,587,train
bdd41171f2a541.jpg,740,740,0,7,728,969,train
34f345a24c13d9.jpg,3400,3400,861,1197,299,184,train
2c795a2c662f77.jpg,1916,1916,993,31,230,108,train
e337e59c5f6c08.jpg,3599,3599,1405,1274,227,116,train
fac7045007761a.jpg,1024,1024,27,44,986,614,train
1bcc5dc227c10a.jpg,3504,3504,1466,696,608,458,train
52dce5246a9321.jpg,2207,2207,1958,209,248,247,train
f0c01105032060.jpg,3600,3600,1418,1028,722,241,train
1840f1ba485143.jpg,3599,3599,1705,1008,223,129,train
bf829a212866ce.jpg,3456,3456,1628,1079,347,303,train
c4fc712f0c6f75.jpg,532,532,7,16,520,405,train
596aadd7c8d082.jpg,3599,3599,366,1,2389,1483,train
07f9b2da05b295.jpg,3504,3504,1580,941,147,103,train
2fbc252cae90ff.jpg,3456,3456,1481,952,369,252,train
b00abc67597f5f.jpg,3504,3504,1613,675,456,369,train
605198eb12a6b9.jpg,3504,3504,1215,662,646,596,train
da80bc1c098e7a.jpg,1554,1554,36,128,255,134,train
f224194ab3ff72.jpg,3456,3456,1292,608,546,438,train
1d62d768099960.jpg,3599,3599,1626,1065,991,349,train
5011cc4afd6b6c.jpg,1778,1778,1131,35,358,178,train
fb1d40b76722e4.jpg,3599,3599,2461,1359,611,285,train
a8241b9d965e01.jpg,3600,3600,287,424,392,212,train
0d14a4dfc48e03.jpg,1861,1861,82,142,1742,1081,train
4b58d6f8018774.jpg,3504,3504,305,542,489,424,train
ebd27ed9cbbf9a.jpg,3599,3599,2622,258,401,185,train
321352aa57360d.jpg,1029,1029,417,14,238,73,train
0b471d4829ce74.jpg,3599,3599,1194,1021,528,233,train
a0675a41314b0b.jpg,3504,3504,1539,921,453,296,train
3e17022b0e87d3.jpg,407,407,0,15,60,31,train
dd005c1785609a.jpg,3504,3504,1366,1135,335,278,train
f9d269e35148b1.jpg,3600,3600,1958,331,974,648,train
bad218334d7d2a.jpg,3504,3504,1204,527,816,584,train
2ac3039be530f2.jpg,736,736,132,37,355,218,train
4ebab759c4bc56.jpg,3504,3504,1384,868,494,401,train
ead85ef8674522.jpg,2274,2274,546,205,1358,464,train
821c666036b3eb.jpg,3600,3600,1179,960,561,294,train
49eb5543456d28.jpg,1612,1612,479,304,527,339,train
f3fe06a0ea7b4f.jpg,855,855,100,109,665,448,train
28e6e1bc17e2a2.jpg,3599,3599,1684,179,527,243,train
8f2b6d87dd3d89.jpg,1081,1081,619,73,231,69,train
ea619fb7c10424.jpg,3599,3599,2170,1212,231,153,train
298de2448870f8.jpg,3600,3600,552,309,1383,782,train
e89080162382f9.jpg,3456,3456,1068,416,619,445,train
4f88236cecb7af.jpg,802,802,3,51,789,570,train
91ed6297b173df.jpg,2770,2770,488,0,290,124,train
0c0f725ce9e000.jpg,3599,3599,1548,970,229,191,train
dd0ae4014a02ce.jpg,449,449,1,73,445,304,train
9898db1f6f226a.jpg,3456,3456,1391,674,651,460,train
6fedb7bb7a7cb5.jpg,3504,3504,2,322,292,253,train
d3e231bd9c7308.jpg,3600,3600,1995,31,600,226,train
3c8ced7b57941b.jpg,3599,3599,1051,1164,276,109,train
fe08055e972446.jpg,3600,3600,719,808,447,303,train
10e64424c56690.jpg,3456,3456,1526,830,550,349,train
98fdb52e1af239.jpg,3599,3599,1502,663,289,271,train
8cea3610c2db49.jpg,2788,2788,726,134,894,299,train
da62505deaa0ed.jpg,1477,1477,10,127,1463,1271,train
4580ea349b55de.jpg,3599,3599,2579,1238,249,136,train
bebd69c230c075.jpg,3599,3599,607,333,2590,1243,train
feb95c7a5728f9.jpg,3599,3599,1065,885,1058,754,train
87270eca38dcc6.jpg,1812,1812,882,93,659,217,train
6cd54414bbe556.jpg,3599,3599,757,483,1038,631,train
4eeac9de7047fd.jpg,3599,3599,1532,1473,262,114,train
9cffc296f2a229.jpg,2088,2088,3,297,206,148,train
d24faaa8e4cc69.jpg,2760,2760,475,98,1765,1385,train
0e9237bc8efeb7.jpg,3599,3599,514,666,1051,729,train
adc093eccadc57.jpg,2816,2816,708,574,381,143,train
0b0baf3fd9737e.jpg,2337,2337,117,124,625,205,train
fadfd26355ff1f.jpg,3600,3600,1421,569,1005,682,train
c3ac1b817c71df.jpg,2277,2277,570,52,1302,1043,train
8fb78bd2565687.jpg,3599,3599,1086,729,1064,775,train
da6cd8c44df434.jpg,2194,2194,1320,0,391,149,train
1130c8c058c7e2.jpg,3599,3599,1102,539,1283,458,train
ae4005c2c1c510.jpg,3157,3157,1037,0,572,183,train
a228f269b619a7.jpg,2917,2917,467,370,942,405,train
db89567cc5951f.jpg,960,960,183,223,135,103,train
283a4fd221df83.jpg,2359,2359,387,154,1705,762,train
cf47081bc2af37.jpg,3600,3600,1629,951,344,229,train
587513db2a5a6a.jpg,1752,1752,956,40,257,112,train
680eeb3c5b2a83.jpg,3599,3599,2500,1646,245,106,train
76efd91997e8d9.jpg,1003,1003,437,92,393,281,train
28038decf0ec74.jpg,384,384,5,29,378,441,train
55a26edba423f7.jpg,1517,1517,795,90,374,136,train
24d8463c7508ad.jpg,825,825,358,51,166,62,train
74f1748bb6cb06.jpg,3599,3599,1774,1008,289,117,train
8dda5c48117824.jpg,3200,3200,842,333,877,320,train
67be81f81765f8.jpg,3599,3599,439,376,512,268,train
a05aad267c22b8.jpg,3504,3504,1441,760,352,318,train
53ec16acc8829d.jpg,1039,1039,24,149,941,455,train
5c12555abcbf16.jpg,3599,3599,1949,1503,256,158,train
c9478bac59168b.jpg,1335,1335,493,334,232,100,train
507c7465106e99.jpg,1615,1615,907,204,570,189,train
42337ab193f71f.jpg,2240,2240,0,315,676,607,train
607fad2ba41b4a.jpg,551,551,23,36,523,357,train
9fd7a72b51b13e.jpg,3599,3599,2241,26,325,158,train
f04bfc82400850.jpg,1688,1688,349,77,947,601,train
e7ecc6e593db21.jpg,1219,1219,0,9,557,462,train
256fa3ac791335.jpg,3599,3599,1286,170,603,302,train
1894dcb7ee5507.jpg,3600,3600,1288,1190,725,214,train
320d98829c4ce0.jpg,3504,3504,1258,526,654,547,train
c1f55f7aa7a466.jpg,998,998,461,29,93,39,train
dce5682bfb9cc4.jpg,1838,1838,1037,28,225,101,train
77aa66ebcb5f86.jpg,3504,3504,1713,701,595,388,train
00e4b6642f7f5a.jpg,1544,1544,253,85,908,654,train
3772e0ed6ecc08.jpg,3071,3071,604,423,1668,838,train
6a75bd0580a41e.jpg,3504,3504,1761,920,239,115,train
6fd70865660b79.jpg,2000,2000,849,601,200,96,train
cdcff4b9767cff.jpg,3313,3313,1940,55,486,243,train
522ceea3e06f8b.jpg,1265,1265,0,231,86,116,train
08364e276f9d36.jpg,3599,3599,1698,1108,278,113,train
701003dc864487.jpg,2738,2738,832,853,290,115,train
38f2fddfd33ea0.jpg,2145,2145,1177,613,147,102,train
a670a07a9e94b3.jpg,1250,1250,0,153,162,101,train
be0f5952031063.jpg,3599,3599,466,100,316,145,train
e8b1e082f42598.jpg,3039,3039,627,510,664,242,train
f9a98374e5146f.jpg,3430,3430,1526,519,568,294,train
2ad249f721eb2e.jpg,3456,3456,1095,378,1127,802,train
1749366fad5f4f.jpg,1520,1520,250,73,1166,848,train
14fa25bebabe27.jpg,3600,3600,1794,921,272,180,train
22b2daa3a9dd3b.jpg,3456,3456,1050,616,934,555,train
90fe1787df5b96.jpg,1996,1996,0,92,66,173,train
31eee4c5e545b6.jpg,2288,2288,1461,49,270,107,train
b7a2786c2a33a6.jpg,1588,1588,19,88,1521,964,train
a5af95c919be4a.jpg,3599,3599,1401,1194,595,190,train
afd35e5bf738e2.jpg,3599,3599,1177,813,954,644,train
c545e468902560.jpg,2706,2706,1023,315,653,245,train
f6c7a8d15183f2.jpg,3504,3504,1619,455,953,722,train
ef43b15f6f17ee.jpg,440,440,86,48,229,134,train
a06e886d5da491.jpg,3600,3600,2801,1188,794,466,train
6468d1201337d4.jpg,1469,1469,487,31,239,112,train
77bd9376ed2259.jpg,1694,1694,120,189,1383,916,train
d84095dca380e1.jpg,3504,3504,1406,782,680,405,train
54ed1c4e54cca9.jpg,3456,3456,1731,917,472,353,train
fb7cfdac43e816.jpg,3504,3504,715,644,649,354,train
f6754b7c69077a.jpg,262,262,4,7,256,220,train
f77c57d5a1285a.jpg,3504,3504,1797,885,225,191,train
4209fb838955eb.jpg,3599,3599,1727,585,1037,729,train
83f57dc6e3bf6b.jpg,3504,3504,1252,668,780,637,train
954eaaee39c63d.jpg,3504,3504,1286,806,610,409,train
52614d66a6087d.jpg,3456,3456,1439,679,417,365,train
ba9d8a9420a1c9.jpg,1592,1592,136,53,455,144,train
1cc60a9b885308.jpg,3008,3008,1691,895,525,116,train
0775d4065ad59f.jpg,3599,3599,1726,957,294,278,train
1cc3bc4b24a690.jpg,618,618,93,50,506,356,train
de5dbf72010104.jpg,3600,3600,2191,856,348,303,train
38e47ac4f3868e.jpg,1254,1254,1,14,43,229,train
c198db411b4d50.jpg,2738,2738,959,737,299,206,train
d2b9dc462ead20.jpg,3456,3456,1412,646,679,480,train
d762a7f8f53e5d.jpg,2966,2966,574,95,634,211,train
7a6f3f2e319001.jpg,242,242,0,1,242,275,train
872c8e3da9f77e.jpg,3599,3599,72,253,471,186,train
e49e0c96d1af32.jpg,965,965,10,87,401,93,train
08e5e2970160b9.jpg,1887,1887,364,7,342,152,train
e84c0fb8c53d96.jpg,880,880,61,87,802,477,train
b604ee3b2347f6.jpg,947,947,17,0,923,786,train
03247a3c7321c9.jpg,3599,3599,1220,76,1150,352,train
d02502d2d139c1.jpg,3456,3456,849,716,749,423,train
d70d66dc42b335.jpg,1149,1149,37,76,1074,758,train
5ca8931d5a0637.jpg,2812,2812,681,215,1149,738,train
fc4d5a32794454.jpg,3599,3599,1907,1013,298,227,train
f51ce2e6827712.jpg,3456,3456,1574,744,574,452,train
4da0ba90fb6989.jpg,3599,3599,1478,116,1134,708,train
31142a0d8e4aea.jpg,576,576,69,94,421,319,train
444cc773d5f722.jpg,1685,1685,1506,62,178,179,train
9552d74ea99819.jpg,489,489,0,21,40,35,train
b5a4732da8de75.jpg,1982,1982,517,7,323,145,train
f76b17ea79dafa.jpg,3599,3599,2038,617,548,190,train
af9728563058f6.jpg,3600,3600,1602,187,363,244,train
f9dd88bd036e1c.jpg,3504,3504,1116,437,1159,694,train
91f19448d1a144.jpg,3456,3456,1413,772,716,401,train
14ccffdc79ab0b.jpg,3600,3600,719,693,744,301,train
c79e9b6e97a655.jpg,3599,3599,1769,919,561,198,train
1bca5c05663b89.jpg,889,889,113,65,238,79,train
c8c14eeb6ab39f.jpg,3599,3599,1902,277,1002,583,train
ab74fd36a2211f.jpg,1081,1081,0,1,1081,1290,train
f129cf980c1b4a.jpg,1528,1528,401,157,775,479,train
5aac7f69aea1f0.jpg,2240,2240,1461,781,245,167,train
80a0e463902a4d.jpg,3000,3000,105,95,2895,1405,train
6c4a1c0e66a1f7.jpg,3600,3600,1335,940,205,115,train
f3b3a4a36e38a3.jpg,3600,3600,1267,887,554,176,train
dab9bdc52c7702.jpg,3600,3600,1043,39,505,218,train
bd0ad4f6206c8c.jpg,1745,1745,756,126,928,742,train
ecd6909b6b01c0.jpg,3600,3600,1659,1039,231,133,train
a73f1c90656a1c.jpg,1786,1786,14,74,1755,1159,train
962dbc612da3f9.jpg,3072,3072,818,938,301,221,train
6f0863712cedd1.jpg,1800,1800,246,50,1197,911,train
8fac222d73be4e.jpg,3600,3600,664,697,1000,526,train
3e4c0fab84e9e1.jpg,3599,3599,1,1273,439,271,train
5928b629a89b21.jpg,1012,1012,121,108,842,539,train
f3f1075fc4ceff.jpg,725,725,232,31,199,85,train
319e235245e483.jpg,3600,3600,2043,1615,210,97,train
de10ba14504798.jpg,921,921,438,255,310,201,train
4f443aeed0c503.jpg,3599,3599,1164,792,837,719,train
22bd1fd094b7fd.jpg,387,387,5,17,378,309,train
2451c6980cd6b7.jpg,1038,1038,11,60,1017,657,train
28497518b1dac3.jpg,655,655,11,47,636,512,train
58d665935df782.jpg,3456,3456,1375,929,513,300,train
8d7593991d5001.jpg,2752,2752,2279,208,435,175,train
f8392c674e63fd.jpg,257,257,6,10,251,83,train
ba8b68ea6044f2.jpg,204,204,5,0,199,47,train
babfc58630f1b7.jpg,3456,3456,1281,687,546,401,train
c30bcfd4d1dd66.jpg,1219,1219,0,63,186,121,train
09c58b5fc1fd31.jpg,3504,3504,1578,933,349,300,train
